num_transactions,quantity,total_revenue,profit_margin,CLTV
51.0,410,1313.1899999999998,131.319,1553.5747532432388
20.0,204,373.36,37.336000000000006,125.58350414414383
13.0,91,201.19,20.119,36.466140630630534
231.0,2457,3364.59,336.45900000000006,10198.617899189165
49.0,274,734.91,73.491,486.57000729729594
53.0,429,781.59,78.159,550.3449802702688
10.0,379,927.6099999999999,92.761,775.1894703603583
16.0,119,307.95000000000005,30.795000000000005,85.43531756756737
1.0,1,208.63,20.863,39.21304225225214
323.5,1619,3320.84,332.08400000000006,9935.115590630607
59.0,530,994.51,99.45100000000001,891.0361622522498
72.0,555,1192.94,119.29400000000001,1282.0773365765733
102.0,996,1689.5299999999997,168.95299999999997,2571.6320909008937
67.0,733,1101.97,110.197,1093.9980909008978
53.0,653,792.5099999999999,79.25099999999999,565.8307208108091
123.0,2694,4368.62,436.862,11823.616940709431
2.0,96,360.0,36.0,116.75675675675645
62.0,416,1218.7,121.87,1338.0447657657623
55.0,455,1285.5100000000002,128.55100000000002,1488.7711352252215
81.0,345,618.09,61.809000000000005,344.1758991891883
3.0,12,159.2,15.92,22.833009009008947
4.0,26,61.72,6.172000000000001,3.431854414414405
78.0,716,1217.9900000000005,121.79900000000005,1336.4861622522496
206.0,2361,3754.7100000000005,375.47100000000006,11823.616940709431
4.0,74,53.65,5.365,2.5930833333333267
15.0,140,273.34,27.334,67.31059063063044
71.0,1073,1670.37,167.037,2513.6359791891823
130.0,1914,1706.3700000000001,170.63700000000003,2623.151871081075
95.0,816,1541.2000000000003,154.12000000000003,2139.9076036035985
26.0,305,598.57,59.857000000000006,322.78022063062986
5.0,41,124.75,12.475000000000001,14.020326576576538
187.0,2308,3445.3200000000006,344.5320000000001,10693.90081297295
62.0,560,775.94,77.59400000000001,542.4170122522509
22.0,232,310.26,31.026,86.72186270270245
175.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
323.5,3149,5244.581250000001,524.4581250000001,11823.616940709431
20.0,304,640.7600000000001,64.07600000000001,369.88592576576485
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
150.0,1519,2228.1,222.81,4472.459108108095
11.0,372,567.36,56.736000000000004,289.9976302702695
25.0,117,199.48,19.948,35.848892252252156
21.0,175,787.8499999999999,78.785,559.1960563063047
132.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
12.0,240,675.3,67.53,410.8379189189178
13.0,140,281.76,28.176000000000002,71.521349189189
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
17.0,680,1308.48,130.848,1542.4503697297257
125.0,3155,5112.969999999999,511.29699999999997,11823.616940709431
118.0,1975,2806.1800000000003,280.61800000000005,7094.275849008991
12.0,54,262.4,26.24,62.03041441441423
21.0,179,350.9,35.089999999999996,110.92865765765734
55.0,685,1015.7399999999999,101.574,929.4844572972947
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
51.0,559,795.1200000000001,79.51200000000001,569.5637967567554
87.0,980,1575.2599999999998,157.52599999999998,2235.5351960360294
128.0,1151,2445.62,244.562,5388.339805765751
54.0,326,860.12,86.012,666.4922652252234
215.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
42.0,301,775.8499999999999,77.585,542.2911914414399
19.0,135,353.43,35.343,112.53402243243214
119.0,971,2543.7200000000007,254.37200000000007,5829.289584144132
20.0,141,389.5,38.95,136.67590090090056
6.0,180,299.40000000000003,29.940000000000005,80.75708108108088
8.0,205,341.36,34.136,104.97896360360333
14.0,136,233.76,23.376,49.22859243243231
16.0,225,247.32,24.732,55.105569729729574
40.0,287,979.12,97.912,863.6720490090067
16.0,117,373.94,37.394,125.9739852252249
24.0,321,397.97999999999996,39.798,142.69196432432392
51.0,604,743.5300000000001,74.35300000000001,498.05122603603485
32.0,314,674.7,67.47000000000001,410.1081891891882
42.0,325,768.2400000000001,76.82400000000001,531.7051329729717
323.5,2142,3838.3599999999997,383.836,11823.616940709431
29.0,285,439.03000000000003,43.903000000000006,173.6462530630626
56.0,381,1043.31,104.331,980.6268072972947
66.0,942,1553.65,155.365,2174.620110360355
34.0,324,1450.5,145.05,1895.4506756756707
298.0,2481,5244.581250000001,524.4581250000001,11823.616940709431
102.0,1146,1723.86,172.386,2677.201170810803
10.0,71,134.96,13.496000000000002,16.40919063063059
128.0,1247,2225.37,222.537,4461.505979189176
1.0,144,56.160000000000004,5.6160000000000005,2.841392432432425
20.0,253,510.2,51.02,234.5081441441435
52.0,606,1121.4999999999998,112.14999999999998,1133.1191441441408
28.0,298,616.56,61.656,342.47408432432337
78.0,686,1509.7400000000002,150.97400000000002,2053.4368176576527
92.0,1019,2297.6600000000003,229.76600000000005,4756.073401441431
23.0,159,378.63999999999993,37.864,129.16058522522488
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
17.0,135,422.80000000000007,42.28000000000001,161.04490090090053
71.0,1124,1792.23,179.223,2893.773308918912
53.0,493,1019.76,101.976,936.8562681081057
78.0,748,1552.8799999999999,155.288,2172.465130090084
97.0,601,572.56,57.256,295.3377960360353
3.0,48,62.4,6.24,3.5078918918918824
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
86.0,863,1387.58,138.758,1734.575005765761
1.0,288,305.28000000000003,30.528000000000006,83.9602508108106
264.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
35.0,281,534.5699999999999,53.456999999999994,257.4460224324317
31.0,514,835.46,83.546,628.8228933333318
73.0,125,189.44,18.944,32.33109333333325
69.0,701,1185.65,118.56500000000001,1266.4557860360328
51.0,429,797.9599999999999,79.79599999999999,573.6397852252236
13.0,224,544.08,54.40800000000001,266.6874291891886
1.0,4,59.8,5.98,3.2216576576576488
8.0,82,91.14,9.114,7.483332972972953
69.0,662,1131.45,113.14500000000001,1153.3145067567539
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
81.0,1660,1180.23,118.02300000000001,1254.903471081078
43.0,600,1360.99,136.09900000000002,1668.733135225221
89.0,1336,3191.87,319.187,9178.40909630628
39.0,341,670.34,67.034,404.824969009008
15.0,120,275.4,27.54,68.32897297297279
23.0,284,310.83000000000004,31.083000000000006,87.0408008108106
96.0,1107,1535.13,153.513,2123.084789999994
9.0,114,229.5,22.950000000000003,47.45067567567555
11.0,111,252.49,25.249000000000002,57.43351360360345
43.0,855,1213.8110000000001,121.38110000000002,1327.330760109006
9.0,292,568.9200000000001,56.89200000000001,291.59456432432364
85.0,1690,2244.7,224.47,4539.349630630618
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
50.0,1244,2201.9599999999996,220.19599999999997,4368.133190630618
18.0,72,213.55,21.355000000000004,41.08432657657647
34.0,176,487.34999999999997,48.735,213.97299324324266
43.0,455,429.44,42.944,166.14298522522478
55.0,2702,2494.1400000000003,249.41400000000004,5604.265170810798
104.0,502,800.6700000000001,80.06700000000001,577.5427467567553
26.0,208,940.8000000000001,94.08000000000001,797.3915675675655
77.0,532,1669.4900000000002,166.94900000000004,2510.988162252247
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
16.0,275,221.06,22.106,44.024796036035916
8.0,101,159.85,15.985,23.019840090090025
272.0,2420,4103.12,410.312,11823.616940709431
127.0,1326,2626.3,262.63000000000005,6213.920441441427
12.0,141,217.02999999999997,21.703,42.43425306306293
40.0,529,572.77,57.277,295.55448009008927
178.0,2382,3403.63,340.36300000000006,10436.664123333307
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
52.0,880,1006.5300000000001,100.65300000000002,912.7050818918897
144.0,366,499.98,49.998000000000005,225.207207567567
67.0,1390,1006.7999999999998,100.67999999999999,913.1948108108081
49.0,751,679.4499999999999,67.945,415.902975225224
129.0,1570,3316.24,331.624,9907.610574414388
111.0,217,439.09999999999997,43.91,173.70163063063015
24.0,190,658.3199999999999,65.832,390.4371372972961
35.0,864,1666.8600000000004,166.68600000000004,2503.0831167567508
152.0,2791,4475.23,447.52299999999997,11823.616940709431
12.0,76,196.88999999999996,19.688999999999997,34.9240289189188
167.0,1283,3408.0600000000004,340.80600000000004,10463.84951675673
1.0,10,46.5,4.65,1.947972972972968
167.0,952,986.6099999999999,98.661,876.9362991891868
59.0,573,1295.2500000000002,129.52500000000003,1511.4167229729694
38.0,520,720.9,72.09,468.19532432432305
38.0,115,419.87000000000006,41.98700000000001,158.8205557657654
204.0,809,1280.16,128.01600000000002,1476.4050681081044
58.0,337,631.6800000000001,63.168000000000006,359.4771372972964
7.0,198,241.89999999999998,24.189999999999998,52.716765765765615
192.0,2403,3881.89,388.189,11823.616940709431
59.0,584,1129.1400000000003,112.91400000000004,1148.6100356756735
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
19.0,222,291.88000000000005,29.188000000000006,76.75129225225207
147.0,3155,4120.04,412.004,11823.616940709431
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
3.0,6,729.8,72.98,479.8270630630617
40.0,341,781.69,78.16900000000001,550.485816306305
23.0,198,219.87000000000003,21.987000000000005,43.5520872972972
144.0,985,2905.93,290.593,7607.593842252232
63.0,765,1766.72,176.67200000000003,2811.9815841441364
9.0,96,148.22,14.822000000000001,19.792043603603553
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
73.0,986,1160.4099999999999,116.041,1213.1093406306272
17.0,286,183.44,18.344,30.315525765765685
62.0,3132,4160.0,416.0,11823.616940709431
71.0,697,1153.8500000000001,115.38500000000002,1199.4322725225195
151.0,1440,3097.64,309.764,8644.480693333311
34.0,584,931.12,93.11200000000001,781.067076036034
55.0,660,1013.3499999999998,101.33499999999998,925.115515765763
99.0,584,1083.71,108.37100000000001,1058.0426703603575
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
6.0,52,82.4,8.24,6.116900900900884
10.0,100,165.0,16.5,24.52702702702696
260.0,1590,2531.58,253.15800000000002,5773.781348108093
28.0,310,592.2399999999999,59.22399999999999,315.9893852252243
70.0,1000,2657.76,265.776,6363.6830789189025
130.0,334,663.79,66.379,396.95240009008904
86.0,1012,1431.7800000000002,143.17800000000003,1846.8414129729686
106.0,713,2061.4700000000003,206.14700000000005,3828.521226036027
158.0,2095,2834.17,283.41700000000003,7236.5041341441265
125.0,1189,2215.78,221.57800000000003,4423.136043603592
53.0,716,851.37,85.137,653.0007899999982
41.0,362,627.82,62.78200000000001,355.09725441441356
224.0,2055,3830.84,383.08400000000006,11823.616940709431
20.0,187,336.0900000000001,33.60900000000001,101.76260189189168
10.0,160,140.34,14.034,17.743527567567522
39.0,224,790.7199999999999,79.072,563.2775841441426
158.0,1798,3019.22,301.92199999999997,8212.332800360336
69.0,669,1122.4099999999999,112.24099999999999,1134.9587460360324
49.0,362,846.8700000000001,84.68700000000001,646.1160332432416
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
14.0,560,449.52,44.952,182.04345081081033
8.0,25,154.25,15.425,21.435191441441383
268.0,2385,4566.5599999999995,456.65599999999995,11823.616940709431
50.0,408,1269.84,126.984,1452.6969599999961
8.0,380,618.63,61.863,344.7775467567558
18.0,162,316.26000000000005,31.626000000000005,90.10845729729708
147.0,2674,5244.581250000001,524.4581250000001,11823.616940709431
35.0,341,653.3299999999999,65.333,384.5406206306295
67.0,579,1320.3300000000004,132.03300000000004,1570.5146927026994
17.0,362,327.38000000000005,32.73800000000001,96.55645441441418
42.0,1365,1159.11,115.911,1210.3927856756723
85.0,838,1466.3,146.63,1936.9690900900846
114.0,1253,2885.1099999999997,288.51099999999997,7498.972713603583
33.0,490,780.4999999999999,78.05,548.8110360360345
198.0,1118,1905.3899999999999,190.539,3270.7306775675584
22.0,178,295.93000000000006,29.593000000000007,78.89600441441424
215.0,2486,4393.63,439.36300000000006,11823.616940709431
98.0,1174,1639.2,163.92000000000002,2420.6996756756694
162.0,1597,2479.16,247.916,5537.148023063048
28.0,180,287.04999999999995,28.705,74.2321644144142
49.0,1214,1114.72,111.47200000000001,1119.4600706306278
289.0,3044,4558.289999999999,455.82899999999995,11823.616940709431
5.0,60,282.76,28.276,72.02992576576557
39.0,419,713.39,71.339,458.4912541441429
40.0,364,824.59,82.459,612.5663676576561
21.0,288,815.9,81.59,599.7232522522506
76.0,819,1265.82,126.582,1443.513758918915
61.0,1114,1685.2600000000004,168.52600000000007,2558.649790630626
141.0,1369,2128.42,212.842,4081.235762522512
38.0,392,659.4399999999998,65.94399999999999,391.76676900900776
19.0,133,343.2100000000001,34.32100000000001,106.1199136036034
205.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
323.5,736,1093.65,109.36500000000001,1077.5408310810783
5.0,44,125.80000000000001,12.580000000000002,14.257333333333301
231.0,2354,5101.52,510.15200000000004,11823.616940709431
27.0,324,680.1800000000001,68.01800000000001,416.7971463063053
6.0,394,628.78,62.878,356.1840436036026
44.0,1911,1182.0000000000002,118.20000000000003,1258.6702702702676
323.5,2762,4683.74,468.374,11823.616940709431
15.0,74,307.76,30.776,85.32992576576554
18.0,272,402.98,40.298,146.29989225225185
90.0,600,1738.52,173.852,2722.929540900894
66.0,129,210.30999999999995,21.030999999999995,39.84711360360348
76.0,204,270.79,27.079000000000004,66.06056225225208
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
1.0,10,89.5,8.950000000000001,7.216441441441423
179.0,2136,3448.29,344.829,10712.345877567539
42.0,337,717.8499999999999,71.785,464.2420022522509
144.0,963,3112.7299999999996,311.27299999999997,8728.908155765741
86.0,710,1569.36,156.936,2218.820549189183
32.0,189,632.3900000000001,63.23900000000001,360.2856865765757
10.0,279,785.25,78.525,555.511317567566
323.5,815,4006.17,400.617,11823.616940709431
47.0,329,1439.61,143.96099999999998,1867.0963532432381
258.0,358,829.0,82.9,619.1360360360345
57.0,257,374.64,37.464,126.44606270270238
153.0,589,1092.1399999999999,109.214,1074.567369009006
47.0,82,175.52999999999994,17.552999999999994,27.757460270270183
187.0,565,908.9900000000001,90.89900000000002,744.3809190090072
59.0,554,1005.7999999999998,100.57999999999998,911.3816576576551
44.0,454,349.51,34.951,110.05156765765736
5.0,36,244.19999999999996,24.419999999999998,53.72399999999984
208.0,2654,5244.581250000001,524.4581250000001,11823.616940709431
94.0,206,517.8000000000001,51.78000000000001,241.5467027027022
199.0,581,1638.28,163.828,2417.983205765759
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
9.0,134,200.82,20.082,36.3321372972972
180.0,2398,3032.26,303.22600000000006,8283.42406090088
175.0,344,605.06,60.506,329.81766090089997
2.0,360,990.0,99.0,882.9729729729708
33.0,64,174.36999999999998,17.436999999999998,27.391799009008928
233.0,1136,1820.7199999999998,182.072,2986.5056922522435
196.0,1603,4838.18,483.81800000000004,11823.616940709431
49.0,209,777.53,77.753,544.6422530630615
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
60.0,260,414.79999999999995,41.48,155.0081441441437
323.5,1266,1708.1200000000001,170.812,2628.5350760360293
203.0,645,1083.69,108.36900000000001,1058.0036181081052
44.0,70,192.85,19.285,33.50551576576567
214.0,402,893.78,89.378,719.6780976576557
27.0,161,239.49000000000004,23.949000000000005,51.67158567567556
323.5,3155,4546.540000000001,454.6540000000001,11823.616940709431
33.0,534,1384.2499999999998,138.42499999999998,1726.2595157657606
89.0,660,916.47,91.647,756.682217027025
103.0,316,421.25000000000006,42.12500000000001,159.86627252252214
46.0,449,732.07,73.20700000000001,482.8166530630619
279.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
168.0,1661,3489.2799999999997,348.928,10968.535962522492
9.0,127,147.66,14.766,19.64277081081076
90.0,764,1539.04,153.904,2133.9136230630575
5.0,45,107.75,10.775,10.45951576576574
33.0,119,280.53000000000003,28.053000000000004,70.89827108108092
11.0,106,241.68,24.168000000000003,52.620921081080944
96.0,1097,1445.031,144.5031,1881.1843161810757
83.0,363,392.44999999999993,39.245,138.7540563063059
39.0,1386,684.54,68.454,422.1576681081069
21.0,39,131.52999999999997,13.152999999999999,15.585712522522474
30.0,664,1673.4999999999998,167.35,2523.0650900900832
174.0,2606,2478.95,247.89499999999998,5536.210002252236
52.0,293,1120.7399999999998,112.07399999999998,1131.5839167567535
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
101.0,850,2093.9400000000005,209.39400000000006,3950.0763275675586
16.0,84,247.95999999999998,24.796,55.391136576576415
323.5,2190,5244.581250000001,524.4581250000001,11823.616940709431
33.0,396,533.3199999999999,53.331999999999994,256.2434436036029
152.0,353,818.22,81.822,603.1387102702687
166.0,406,697.0400000000001,69.70400000000001,437.7160014414403
17.0,231,396.71000000000004,39.67100000000001,141.78272441441408
99.0,401,789.5900000000003,78.95900000000003,561.668800090089
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
41.0,599,518.42,51.842,242.12549225225158
195.0,972,1185.14,118.51400000000001,1265.366504144141
58.0,538,1025.17,102.51700000000001,946.8229990090066
27.0,164,164.34,16.434,24.33120324324318
21.0,242,717.62,71.762,463.9445625225213
53.0,425,522.67,52.266999999999996,246.11164765765696
43.0,279,280.53999999999996,28.054,70.90332576576556
122.0,468,1078.3100000000002,107.83100000000002,1047.5247352252227
36.0,113,236.20000000000002,23.620000000000005,50.26165765765753
7.0,19,167.35000000000002,16.735000000000003,25.230650900900844
323.5,909,2175.88,217.58800000000002,4265.2736706306205
229.0,2002,3319.53,331.95300000000003,9927.278757567543
50.0,444,818.29,81.82900000000001,603.2419136036021
59.0,445,1039.85,103.985,974.1333536036009
271.0,828,2359.19,235.919,5014.213924414402
323.5,2910,5244.581250000001,524.4581250000001,11823.616940709431
37.0,175,288.1,28.810000000000002,74.77622522522503
107.0,593,1278.75,127.875,1473.1545608108067
13.0,246,177.34,17.734,28.332860900900826
49.0,84,231.69000000000003,23.169000000000004,48.36059108108097
5.0,74,112.34000000000002,11.234000000000002,11.369617657657631
19.0,343,213.85,21.385,41.199840090089985
32.0,379,658.95,65.89500000000001,391.1847770270261
292.0,1023,2566.49,256.649,5934.117946036018
22.0,820,462.08000000000004,46.208000000000006,192.35849225225175
21.0,144,301.26,30.126,81.7635924324322
44.0,398,707.0400000000001,70.70400000000001,450.3653708108097
129.0,1632,2245.8999999999996,224.58999999999997,4544.20433333332
16.0,106,310.14,31.014,86.65479243243219
87.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
71.0,1391,2031.7800000000002,203.17800000000003,3719.036007567559
11.0,467,3070.42,307.04200000000003,8493.22430306304
221.0,1639,3648.1499999999996,364.815,11823.616940709431
323.5,2096,5073.47,507.34700000000004,11823.616940709431
162.0,1884,2999.16,299.916,8103.568203243221
63.0,592,949.12,94.912,811.5574544144123
101.0,409,810.5,81.05000000000001,591.8110360360345
8.0,93,122.64,12.264000000000001,13.55006270270267
59.0,997,1346.27,134.627,1632.8314530630587
4.0,108,405.0,40.5,147.77027027026986
44.0,1098,1016.4700000000001,101.64700000000002,930.8209557657634
114.0,253,514.7199999999999,51.471999999999994,238.68169225225157
102.0,902,2156.7700000000004,215.67700000000005,4190.681831441431
146.0,2067,2624.26,262.42600000000004,6204.2707636035875
5.0,158,252.1,25.21,57.25622522522507
58.0,79,326.24999999999994,32.62499999999999,95.89104729729699
140.0,1803,3071.6800000000003,307.16800000000006,8500.196416576557
106.0,960,1764.0200000000002,176.40200000000004,2803.393297657651
126.0,863,1678.88,167.88800000000003,2539.3135625225163
172.0,1746,3288.0,328.8,9739.589189189162
14.0,62,226.85000000000002,22.685000000000002,46.36119144144133
159.0,1570,2570.8500000000004,257.08500000000004,5954.297047297283
9.0,72,152.2,15.219999999999999,20.86922522522517
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
119.0,1225,2280.5100000000007,228.05100000000007,4685.338612702694
87.0,862,1078.8500000000001,107.88500000000002,1048.5741644144118
16.0,209,382.14,38.214,131.55944108108073
237.0,2171,5244.581250000001,524.4581250000001,11823.616940709431
275.0,2539,4894.879999999999,489.48799999999994,11823.616940709431
41.0,137,314.59,31.459,89.15934063063038
17.0,118,325.24000000000007,32.52400000000001,95.29825009008988
137.0,1179,2250.11,225.01100000000002,4561.256767657646
99.0,893,2047.5099999999998,204.75099999999998,3776.844324414403
106.0,1652,1711.66,171.16600000000003,2639.441401441435
19.0,54,127.90000000000002,12.790000000000003,14.737306306306273
87.0,154,305.0199999999999,30.501999999999995,83.8172976576574
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
14.0,393,413.55000000000007,41.35500000000001,154.07531756756723
25.0,282,349.7,34.97,110.17125225225196
76.0,107,194.94999999999996,19.494999999999997,34.23919144144134
18.0,138,419.92,41.992000000000004,158.85838414414374
65.0,119,396.91999999999996,39.692,141.93287063063025
14.0,102,240.67999999999998,24.067999999999998,52.18636252252238
25.0,330,486.82000000000005,48.68200000000001,213.50784900900848
13.0,104,243.9,24.39,53.59208108108094
107.0,218,556.19,55.61900000000001,278.6912757657651
16.0,924,232.6,23.26,48.741225225225094
50.0,102,281.26000000000005,28.126000000000005,71.26773657657641
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
57.0,360,827.83,82.78300000000002,617.3896476576562
3.0,10,59.5,5.95,3.1894144144144057
10.0,180,258.6,25.860000000000003,60.246810810810665
109.0,235,596.9799999999999,59.69799999999999,321.0676760360351
39.0,3155,3119.44,311.944,8766.581904144121
34.0,378,409.04,40.904,150.73308252252215
45.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
5.0,130,375.5,37.550000000000004,127.02725225225193
9.0,722,1259.5,125.95,1429.1353603603568
9.0,67,172.25,17.225,26.729786036035964
54.0,145,212.77999999999997,21.278,40.788584144144025
96.0,2101,3114.4,311.44000000000005,8738.276900900879
106.0,880,2011.82,201.18200000000002,3646.3240652252152
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
96.0,1791,2770.73,277.07300000000004,6916.166426036018
24.0,552,2020.4,202.04000000000002,3677.4920360360265
12.0,177,151.3,15.130000000000003,20.623144144144092
40.0,231,465.53000000000003,46.553000000000004,195.24160441441393
37.0,219,764.15,76.415,526.0587590090076
243.0,2809,2613.46,261.346,6153.309163603587
9.0,80,161.0,16.1,23.352252252252196
5.0,74,135.18,13.518,16.46273189189185
37.0,128,425.55999999999995,42.556,163.1543365765761
134.0,1531,2308.0600000000004,230.80600000000004,4799.226093333323
84.0,1009,2035.3299999999997,203.533,3732.04343144143
38.0,301,631.1700000000001,63.11700000000001,358.89690891891803
155.0,2210,3365.86,336.586,10206.318504144116
51.0,306,296.88,29.688000000000002,79.40336432432413
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
15.0,336,509.52,50.952,233.88345081081013
92.0,819,1792.2600000000002,179.22600000000003,2893.8701870270206
33.0,1128,766.4200000000001,76.64200000000001,529.1888436036022
82.0,286,743.26,74.32600000000001,497.68957441441313
30.0,50,161.35000000000002,16.135,23.453894144144083
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
21.0,138,138.28,13.828000000000001,17.226449009008963
124.0,2144,1763.3,176.33,2801.105306306299
12.0,173,306.55,30.655,84.66027252252229
251.0,1599,2815.25,281.52500000000003,7140.209515765749
43.0,501,799.9,79.99000000000001,576.4324414414399
42.0,512,741.54,74.154,495.38880324324185
189.0,3059,5244.581250000001,524.4581250000001,11823.616940709431
59.0,629,1209.2,120.92000000000002,1317.265441441438
42.0,130,213.01000000000002,21.301000000000002,40.8768109009008
104.0,806,1980.56,198.056,3533.890012252243
42.0,1054,1079.6599999999999,107.966,1050.1492933333302
84.0,370,1080.0499999999997,108.00499999999998,1050.908110360357
164.0,1269,2855.17,285.517,7344.140296306287
39.0,419,724.7300000000002,72.47300000000003,473.18339900900804
43.0,488,752.6,75.26,510.27636036035904
38.0,278,610.59,61.059000000000005,335.8740072972965
33.0,498,491.86000000000007,49.18600000000001,217.9515852252247
29.0,335,487.03000000000003,48.703,213.69209090090033
28.0,303,5244.581250000001,524.4581250000001,11823.616940709431
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
323.5,1552,2766.21,276.62100000000004,6893.619607297279
30.0,125,339.6,33.96,103.89924324324296
92.0,240,440.9300000000001,44.09300000000002,175.15249090090057
6.0,76,292.2,29.22,76.91967567567546
95.0,991,1597.77,159.77700000000002,2299.881957567561
34.0,218,668.4300000000001,66.843,402.5213197297287
321.0,1124,3131.0199999999995,313.102,8831.78940576574
41.0,1776,1341.6,134.16,1621.5230270270226
72.0,1249,1156.36,115.636,1204.6562609008975
56.0,1146,777.36,77.736,544.4041167567553
9.0,83,176.69,17.669,28.125546036035963
6.0,68,249.39999999999998,24.939999999999998,56.03636036036019
59.0,1108,2268.35,226.835,4635.506056306293
75.0,1370,3602.18,360.218,11689.820497657623
9.0,152,296.25,29.625,79.06672297297276
95.0,1007,1590.7300000000002,159.07300000000004,2279.6593990090037
80.0,1450,2094.57,209.45700000000002,3952.45358999999
21.0,315,447.04999999999995,44.705,180.0483806306301
323.5,1264,2161.35,216.135,4208.498939189178
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
8.0,54,195.55,19.555000000000003,34.45027252252244
309.0,3155,5244.581250000001,524.4581250000001,11823.616940709431
25.0,287,659.41,65.941,391.7311244144134
119.0,623,1363.64,136.364,1675.2378825225182
122.0,1079,1952.17,195.217,3433.3042422522435
35.0,2608,2472.48,247.24800000000002,5507.348964324311
50.0,3155,5217.4400000000005,521.744,11823.616940709431
323.5,2099,2953.26,295.326,7857.427592432413
17.0,297,352.82099999999997,35.2821,112.14653877567537
17.0,137,190.35000000000002,19.035000000000004,32.64245270270262
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
33.0,373,875.97,87.59700000000001,691.2823791891875
285.0,2574,5244.581250000001,524.4581250000001,11823.616940709431
48.0,468,785.3700000000001,78.53700000000002,555.681114324323
216.0,3140,5244.581250000001,524.4581250000001,11823.616940709431
323.5,1456,3114.22,311.422,8737.26685441439
19.0,174,301.53999999999996,30.153999999999996,81.91565009008985
22.0,192,345.0,34.5,107.22972972972943
63.0,455,1049.66,104.96600000000001,992.6001041441416
2.0,2,623.98,62.398,350.76670306306215
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
44.0,511,1124.4899999999998,112.44899999999998,1139.1691532432396
27.0,53,161.13,16.113,23.389979189189123
100.0,481,735.82,73.58200000000001,487.7757409008996
57.0,300,778.8300000000002,77.88300000000002,546.4650170270259
244.0,649,1793.72,179.372,2898.586881441434
10.0,3155,1542.0899999999997,154.20899999999997,2142.3797910810745
43.0,2827,2910.23,291.023,7630.124912522502
30.0,151,542.49,54.249,265.1309910810804
124.0,1652,3358.94,335.894,10164.39452576574
86.0,998,1222.5000000000002,122.25000000000003,1346.4020270270241
1.0,1,3.75,0.375,0.012668918918918887
18.0,258,239.45999999999998,23.945999999999998,51.65864108108094
45.0,748,348.79999999999995,34.879999999999995,109.60490090090057
11.0,1200,1516.0,151.6,2070.5009009008954
23.0,156,383.94999999999993,38.394999999999996,132.8086509009005
7.0,52,96.0,9.600000000000001,8.30270270270268
9.0,63,126.03,12.603000000000002,14.30951432432429
29.0,1250,836.2999999999998,83.63,630.0880090090072
22.0,218,289.7,28.97,75.60909009008988
78.0,573,1179.45,117.94500000000001,1253.2453175675644
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
106.0,1539,2803.57,280.357,7081.085355765747
73.0,891,1679.56,167.95600000000002,2541.370985225218
23.0,168,324.79999999999995,32.48,95.0405765765763
323.5,3155,5244.581250000001,524.4581250000001,11823.616940709431
78.0,831,1338.9099999999999,133.891,1615.027016306302
169.0,1833,3208.52,320.85200000000003,9274.414946306284
13.0,1900,924.5999999999999,92.46,770.1668108108088
10.0,56,256.38,25.638,59.21685081081065
32.0,152,534.8,53.48,257.66760360360286
76.0,782,1747.6600000000003,174.76600000000005,2751.6355636035973
25.0,281,679.6999999999999,67.97,416.2090900900889
35.0,312,1499.0100000000002,149.90100000000004,2024.3522343243196
